Id, GPSTimeStamp, Lon, Lat, O2 Concentration [micromolar], O2 Saturation [%], Bb(470) [NTU], Bb(532) [NTU], Bb(650) [NTU], CDOM [QSU], Chl. a [ppb], Phycocyanin [ppb]
281143, 2021-04-10 13:54:21, -80.903046, 26.964779, 236.08, 87.75, 50.620, 51.717, 72.295, 107.12, 15.82, 5.70
281142, 2021-04-10 13:54:01, -80.903, 26.96483, 236.08, 87.75, 50.620, 51.717, 72.295, 107.12, 15.82, 5.70
281141, 2021-04-10 13:53:40, -80.902954, 26.964891, 236.08, 87.75, 50.620, 51.717, 72.295, 107.12, 15.82, 5.70
281140, 2021-04-10 13:53:20, -80.902893, 26.964939, 236, 87.7, 50.620, 51.474, 72.052, 107.86, 15.17, 5.89
281139, 2021-04-10 13:53:00, -80.902847, 26.964993, 236, 87.7, 50.620, 51.474, 72.052, 107.86, 15.17, 5.89
281138, 2021-04-10 13:51:45, -80.902641, 26.965178, 235.9, 87.65, 51.589, 52.688, 73.751, 105.63, 15.52, 5.53
281137, 2021-04-10 13:51:25, -80.902603, 26.965216, 235.9, 87.65, 51.589, 52.688, 73.751, 105.63, 15.52, 5.53
281136, 2021-04-10 13:51:04, -80.902557, 26.965244, 235.9, 87.65, 51.589, 52.688, 73.751, 105.63, 15.52, 5.53
281135, 2021-04-10 13:50:44, -80.902496, 26.965279, 235.88, 87.65, 51.104, 51.959, 72.538, 107.77, 15.17, 7.30
281134, 2021-04-10 13:50:24, -80.902412, 26.965324, 236.07, 87.7, 51.347, 52.445, 73.751, 105.46, 15.51, 6.26
281133, 2021-04-10 13:50:03, -80.902359, 26.965366, 236.07, 87.7, 51.347, 52.445, 73.751, 105.46, 15.51, 6.26
281132, 2021-04-10 13:49:43, -80.90229, 26.96541, 236.07, 87.7, 51.347, 52.445, 73.751, 105.46, 15.51, 6.26
281131, 2021-04-10 13:49:22, -80.902206, 26.965452, 235.73, 87.6, 51.831, 52.931, 73.993, 106.20, 15.08, 6.06
281130, 2021-04-10 13:49:02, -80.902122, 26.965488, 235.73, 87.6, 51.831, 52.931, 73.993, 106.20, 15.08, 6.06
281129, 2021-04-10 13:48:38, -80.902046, 26.965538, 235.73, 87.6, 51.831, 52.931, 73.993, 106.20, 15.08, 6.06
281128, 2021-04-10 13:48:21, -80.901993, 26.965567, 235.94, 87.68, 52.073, 53.173, 74.964, 104.73, 14.84, 6.48
281127, 2021-04-10 13:46:26, -80.901711, 26.965797, 235.86, 87.65, 53.042, 54.387, 76.419, 102.59, 16.58, 6.31
281126, 2021-04-10 13:46:01, -80.901634, 26.965849, 235.86, 87.65, 53.042, 54.387, 76.419, 102.59, 16.58, 6.31
281125, 2021-04-10 13:45:46, -80.901573, 26.965883, 235.92, 87.68, 52.800, 53.659, 75.206, 103.96, 14.33, 5.73
281124, 2021-04-10 13:45:25, -80.901512, 26.965923, 235.8, 87.61, 53.769, 55.359, 78.117, 99.93, 11.51, 5.68
281123, 2021-04-10 13:45:04, -80.901443, 26.965965, 235.8, 87.61, 53.769, 55.359, 78.117, 99.93, 11.51, 5.68
281122, 2021-04-10 13:44:43, -80.901375, 26.966036, 235.8, 87.61, 53.769, 55.359, 78.117, 99.93, 11.51, 5.68
281121, 2021-04-10 13:44:23, -80.901314, 26.966091, 235.92, 87.66, 53.042, 54.145, 76.177, 102.20, 13.91, 6.02
281120, 2021-04-10 13:39:50, -80.902481, 26.966068, 236.09, 87.73, 52.800, 54.145, 76.177, 103.58, 14.44, 5.28
281119, 2021-04-10 13:32:22, -80.903824, 26.966064, 236.06, 87.67, 53.284, 54.630, 76.904, 99.90, 15.30, 6.13
281118, 2021-04-10 13:32:01, -80.903778, 26.966108, 236.06, 87.67, 53.284, 54.630, 76.904, 99.90, 15.30, 6.13
281117, 2021-04-10 13:31:41, -80.903717, 26.966169, 235.84, 87.57, 53.526, 55.116, 77.875, 99.73, 14.69, 5.89
281116, 2021-04-10 13:31:20, -80.903648, 26.96623, 235.84, 87.57, 53.526, 55.116, 77.875, 99.73, 14.69, 5.89
281115, 2021-04-10 13:31:00, -80.903587, 26.96628, 235.84, 87.57, 53.526, 55.116, 77.875, 99.73, 14.69, 5.89
281114, 2021-04-10 13:30:39, -80.903534, 26.966331, 235.95, 87.62, 53.769, 55.116, 77.875, 100.68, 15.94, 6.19
281113, 2021-04-10 13:30:19, -80.903473, 26.966398, 235.58, 87.49, 54.980, 56.573, 79.573, 96.65, 15.48, 6.51
281112, 2021-04-10 13:29:58, -80.903404, 26.966452, 235.58, 87.49, 54.980, 56.573, 79.573, 96.65, 15.48, 6.51
281111, 2021-04-10 13:29:38, -80.903336, 26.966516, 235.58, 87.49, 54.980, 56.573, 79.573, 96.65, 15.48, 6.51
281110, 2021-04-10 13:29:17, -80.903275, 26.966585, 235.74, 87.57, 55.464, 56.815, 80.543, 98.33, 15.36, 6.58
281109, 2021-04-10 13:28:58, -80.903229, 26.966644, 235.74, 87.57, 55.464, 56.815, 80.543, 98.33, 15.36, 6.58
281108, 2021-04-10 13:24:50, -80.902603, 26.967348, 235.82, 87.65, 53.769, 55.359, 77.875, 100.48, 14.29, 6.91
281107, 2021-04-10 13:09:48, -80.904877, 26.967421, 236.01, 87.61, 52.315, 54.387, 77.147, 100.68, 15.83, 6.23
281106, 2021-04-10 13:09:26, -80.904984, 26.9674, 236.01, 87.61, 52.315, 54.387, 77.147, 100.68, 15.83, 6.23
281105, 2021-04-10 13:09:05, -80.905075, 26.967382, 235.89, 87.55, 53.769, 55.844, 79.816, 96.45, 15.44, 6.33
281104, 2021-04-10 13:08:46, -80.905167, 26.967365, 235.89, 87.55, 53.769, 55.844, 79.816, 96.45, 15.44, 6.33
281103, 2021-04-10 13:08:26, -80.905273, 26.967352, 235.89, 87.55, 53.769, 55.844, 79.816, 96.45, 15.44, 6.33
281102, 2021-04-10 13:08:05, -80.905365, 26.967335, 235.93, 87.55, 53.526, 55.601, 78.845, 97.73, 14.96, 6.11
281101, 2021-04-10 13:07:44, -80.905464, 26.967316, 236.01, 87.57, 53.526, 55.116, 78.845, 100.33, 14.95, 5.92
281100, 2021-04-10 13:07:24, -80.905594, 26.9673, 236.01, 87.57, 53.526, 55.116, 78.845, 100.33, 14.95, 5.92
281099, 2021-04-10 13:07:03, -80.905693, 26.967297, 236.01, 87.57, 53.526, 55.116, 78.845, 100.33, 14.95, 5.92
281098, 2021-04-10 13:06:43, -80.905792, 26.967276, 236.16, 87.6, 53.526, 55.359, 78.360, 99.58, 15.02, 6.67
281097, 2021-04-10 13:02:48, -80.906898, 26.967075, 236.3, 87.64, 53.769, 55.601, 79.088, 98.97, 15.48, 6.07
281096, 2021-04-10 13:02:28, -80.90699, 26.967056, 236.27, 87.61, 53.284, 55.116, 78.117, 102.58, 15.01, 7.34
281095, 2021-04-10 13:02:07, -80.907097, 26.967045, 236.33, 87.64, 53.526, 55.116, 77.632, 101.98, 15.27, 6.51
281094, 2021-04-10 13:01:47, -80.907166, 26.967024, 236.33, 87.64, 53.526, 55.116, 77.632, 101.98, 15.27, 6.51
281093, 2021-04-10 13:01:27, -80.907257, 26.967009, 236.33, 87.64, 53.526, 55.116, 77.632, 101.98, 15.27, 6.51
281092, 2021-04-10 13:01:06, -80.907356, 26.966988, 236.35, 87.63, 53.526, 55.359, 78.117, 101.42, 14.48, 6.76
281091, 2021-04-10 13:00:45, -80.907478, 26.966988, 236.35, 87.63, 53.526, 55.359, 78.117, 101.42, 14.48, 6.76
281090, 2021-04-10 12:59:04, -80.90799, 26.9669, 236.3, 87.59, 53.769, 55.601, 78.845, 100.21, 14.70, 12.12
281089, 2021-04-10 12:58:43, -80.908096, 26.966888, 236.3, 87.59, 53.769, 55.601, 78.845, 100.21, 14.70, 12.12
281088, 2021-04-10 12:58:23, -80.908203, 26.966885, 236.32, 87.55, 53.769, 55.601, 78.360, 100.61, 14.94, 7.09
281087, 2021-04-10 12:58:03, -80.908333, 26.966864, 236.32, 87.55, 53.769, 55.601, 78.360, 100.61, 14.94, 7.09
281086, 2021-04-10 12:57:42, -80.908455, 26.966845, 236.32, 87.55, 53.769, 55.601, 78.360, 100.61, 14.94, 7.09
281085, 2021-04-10 12:57:21, -80.908569, 26.966841, 236.43, 87.58, 53.526, 55.601, 78.845, 98.48, 15.17, 7.01
281084, 2021-04-10 12:57:02, -80.908653, 26.966818, 236.35, 87.55, 53.526, 55.601, 79.088, 99.02, 14.77, 6.24
281083, 2021-04-10 12:56:40, -80.908783, 26.966791, 236.35, 87.55, 53.526, 55.601, 79.088, 99.02, 14.77, 6.24
281082, 2021-04-10 12:56:17, -80.908905, 26.966778, 236.35, 87.55, 53.526, 55.601, 79.088, 99.02, 14.77, 6.24
281081, 2021-04-10 12:53:51, -80.909744, 26.966669, 236.54, 87.54, 52.558, 54.387, 77.390, 103.03, 15.61, 6.97
281080, 2021-04-10 12:53:37, -80.909828, 26.966665, 236.73, 87.61, 52.073, 53.659, 76.177, 102.96, 15.79, 7.06
281079, 2021-04-10 12:53:17, -80.90995, 26.966656, 236.73, 87.61, 52.073, 53.659, 76.177, 102.96, 15.79, 7.06
281078, 2021-04-10 12:52:56, -80.91008, 26.966644, 236.73, 87.61, 52.073, 53.659, 76.177, 102.96, 15.79, 7.06
281077, 2021-04-10 12:52:36, -80.910179, 26.966623, 236.72, 87.59, 52.073, 53.902, 75.934, 102.31, 14.55, 5.93
281076, 2021-04-10 12:52:15, -80.910278, 26.966616, 236.72, 87.59, 52.073, 53.902, 75.934, 102.31, 14.55, 5.93
281075, 2021-04-10 12:51:55, -80.910393, 26.966597, 236.75, 87.59, 51.831, 53.416, 75.449, 103.65, 16.17, 6.60
281074, 2021-04-10 12:51:34, -80.9105, 26.966579, 236.75, 87.59, 51.831, 53.416, 75.449, 103.65, 16.17, 6.60
281073, 2021-04-10 12:51:14, -80.910606, 26.966564, 236.75, 87.59, 51.831, 53.416, 75.449, 103.65, 16.17, 6.60
281072, 2021-04-10 12:50:54, -80.910706, 26.966549, 236.6, 87.53, 52.315, 54.387, 77.147, 102.67, 15.52, 6.67
281071, 2021-04-10 12:50:34, -80.910797, 26.966539, 236.6, 87.53, 52.315, 54.387, 77.147, 102.67, 15.52, 6.67
281070, 2021-04-10 12:50:13, -80.910835, 26.966501, 236.6, 87.53, 52.315, 54.387, 77.147, 102.67, 15.52, 6.67
281069, 2021-04-10 12:49:53, -80.910789, 26.966526, 236.53, 87.51, 52.073, 53.902, 76.662, 102.05, 15.95, 6.78
281068, 2021-04-10 12:49:32, -80.910866, 26.966516, 236.58, 87.53, 52.558, 54.387, 77.390, 99.89, 16.49, 6.70
281067, 2021-04-10 12:47:50, -80.911377, 26.966436, 236.49, 87.5, 52.800, 54.873, 78.603, 100.97, 15.44, 6.68
281066, 2021-04-10 12:47:30, -80.911461, 26.966412, 236.4, 87.46, 53.284, 55.359, 80.058, 98.99, 15.53, 6.05
281065, 2021-04-10 12:46:39, -80.911636, 26.966345, 236.59, 87.53, 53.284, 56.330, 80.786, 98.46, 14.42, 6.37
281064, 2021-04-10 12:46:18, -80.911736, 26.966331, 236.59, 87.53, 53.284, 56.330, 80.786, 98.46, 14.42, 6.37
281063, 2021-04-10 12:45:57, -80.911842, 26.96632, 236.57, 87.54, 52.315, 54.145, 76.419, 102.12, 15.69, 7.10
281062, 2021-04-10 12:45:38, -80.911934, 26.966311, 236.57, 87.54, 52.315, 54.145, 76.419, 102.12, 15.69, 7.10
281061, 2021-04-10 12:45:17, -80.912048, 26.966297, 236.57, 87.54, 52.315, 54.145, 76.419, 102.12, 15.69, 7.10
281060, 2021-04-10 12:44:57, -80.912155, 26.966288, 236.59, 87.54, 52.558, 54.387, 77.390, 101.36, 15.42, 5.84
281059, 2021-04-10 12:44:36, -80.91227, 26.966284, 236.55, 87.54, 52.558, 54.630, 78.117, 102.76, 16.45, 9.85
281058, 2021-04-10 12:44:16, -80.912384, 26.966265, 236.55, 87.54, 52.558, 54.630, 78.117, 102.76, 16.45, 9.85
281057, 2021-04-10 12:43:55, -80.912483, 26.966249, 236.55, 87.54, 52.558, 54.630, 78.117, 102.76, 16.45, 9.85
281056, 2021-04-10 12:43:35, -80.912567, 26.966232, 236.54, 87.55, 53.042, 55.844, 79.088, 100.99, 15.74, 6.52
281055, 2021-04-10 12:43:15, -80.912697, 26.966225, 236.54, 87.55, 53.042, 55.844, 79.088, 100.99, 15.74, 6.52
281054, 2021-04-10 12:42:53, -80.912827, 26.9662, 236.54, 87.55, 53.042, 55.844, 79.088, 100.99, 15.74, 6.52
281053, 2021-04-10 12:42:34, -80.912933, 26.966192, 236.42, 87.51, 52.800, 54.630, 78.117, 101.71, 15.56, 6.85
281052, 2021-04-10 12:42:13, -80.91304, 26.966167, 236.42, 87.51, 52.800, 54.630, 78.117, 101.71, 15.56, 6.85
281051, 2021-04-10 12:41:53, -80.913078, 26.966137, 236.48, 87.52, 54.011, 55.844, 80.058, 98.56, 15.40, 6.57
281050, 2021-04-10 12:41:32, -80.9132, 26.966114, 236.48, 87.52, 54.011, 55.844, 80.058, 98.56, 15.40, 6.57
281049, 2021-04-10 12:41:12, -80.913307, 26.966097, 236.48, 87.52, 54.011, 55.844, 80.058, 98.56, 15.40, 6.57
281048, 2021-04-10 12:40:51, -80.913422, 26.966084, 236.42, 87.53, 53.526, 55.844, 79.573, 99.36, 15.26, 5.79
281047, 2021-04-10 12:38:49, -80.913986, 26.965946, 236.04, 87.44, 54.011, 56.330, 80.543, 95.77, 16.15, 7.10
281046, 2021-04-10 12:38:25, -80.914101, 26.965931, 236.29, 87.56, 53.769, 56.087, 80.543, 97.45, 16.50, 6.93
281045, 2021-04-10 12:38:05, -80.914223, 26.965919, 236.29, 87.56, 53.769, 56.087, 80.543, 97.45, 16.50, 6.93
281044, 2021-04-10 12:37:45, -80.914368, 26.965914, 236.29, 87.56, 53.769, 56.087, 80.543, 97.45, 16.50, 6.93
281043, 2021-04-10 12:37:21, -80.914474, 26.965893, 236.35, 87.59, 53.769, 55.844, 79.330, 98.46, 15.97, 7.35
281042, 2021-04-10 12:37:04, -80.914566, 26.965883, 236.32, 87.59, 53.042, 55.116, 79.330, 100.09, 15.35, 6.49
281041, 2021-04-10 12:36:41, -80.914673, 26.96586, 236.32, 87.59, 53.042, 55.116, 79.330, 100.09, 15.35, 6.49
281040, 2021-04-10 12:36:23, -80.914749, 26.965841, 236.32, 87.59, 53.042, 55.116, 79.330, 100.09, 15.35, 6.49
281039, 2021-04-10 12:36:00, -80.914833, 26.965816, 236.37, 87.62, 53.769, 55.601, 79.573, 98.01, 16.24, 6.34
281038, 2021-04-10 12:35:39, -80.914955, 26.965796, 236.37, 87.62, 53.769, 55.601, 79.573, 98.01, 16.24, 6.34
281037, 2021-04-10 12:35:15, -80.91507, 26.965759, 236.37, 87.62, 53.769, 55.601, 79.573, 98.01, 16.24, 6.34
281036, 2021-04-10 12:34:58, -80.915161, 26.965759, 236.37, 87.63, 53.284, 55.116, 78.845, 98.44, 16.44, 6.81
281035, 2021-04-10 12:34:38, -80.915237, 26.96574, 236.49, 87.69, 52.315, 54.387, 77.390, 100.48, 16.05, 6.79
281034, 2021-04-10 12:23:47, -80.918808, 26.965223, 236.28, 87.84, 49.167, 50.745, 71.810, 104.42, 17.53, 6.05
281033, 2021-04-10 12:23:24, -80.91893, 26.965204, 236.28, 87.85, 48.925, 50.503, 71.325, 106.39, 17.24, 7.03
281032, 2021-04-10 12:23:03, -80.919037, 26.965183, 236.28, 87.85, 48.925, 50.503, 71.325, 106.39, 17.24, 7.03
281031, 2021-04-10 12:22:43, -80.919151, 26.965164, 236.28, 87.85, 48.925, 50.503, 71.325, 106.39, 17.24, 7.03
281030, 2021-04-10 12:22:20, -80.919266, 26.965139, 236.16, 87.81, 49.409, 50.988, 72.538, 103.79, 17.18, 6.63
281029, 2021-04-10 12:22:02, -80.919373, 26.965137, 236.29, 87.85, 49.893, 51.474, 73.023, 103.42, 17.38, 6.93
281028, 2021-04-10 12:21:43, -80.919502, 26.96512, 236.29, 87.85, 49.893, 51.474, 73.023, 103.42, 17.38, 6.93
281027, 2021-04-10 12:21:22, -80.919624, 26.965103, 236.29, 87.85, 49.893, 51.474, 73.023, 103.42, 17.38, 6.93
281026, 2021-04-10 12:21:02, -80.919769, 26.965088, 236.35, 87.89, 49.167, 50.503, 71.325, 106.72, 16.57, 6.70
281025, 2021-04-10 12:20:41, -80.919899, 26.965073, 236.35, 87.89, 49.167, 50.503, 71.325, 106.72, 16.57, 6.70
281024, 2021-04-10 12:20:20, -80.920029, 26.965048, 236.35, 87.89, 49.167, 50.503, 71.325, 106.72, 16.57, 6.70
281023, 2021-04-10 12:20:00, -80.920151, 26.96504, 236.38, 87.92, 49.167, 50.745, 72.052, 105.81, 16.26, 6.51
281022, 2021-04-10 12:19:39, -80.920258, 26.965029, 236.38, 87.92, 49.167, 50.745, 72.052, 105.81, 16.26, 6.51
281021, 2021-04-10 12:19:19, -80.920349, 26.965015, 236.38, 87.92, 49.167, 50.260, 70.597, 108.48, 16.75, 6.96
281020, 2021-04-10 12:18:59, -80.920479, 26.964996, 236.38, 87.92, 49.167, 50.260, 70.597, 108.48, 16.75, 6.96
281019, 2021-04-10 12:18:39, -80.920609, 26.964993, 236.38, 87.92, 49.167, 50.260, 70.597, 108.48, 16.75, 6.96
281018, 2021-04-10 12:17:03, -80.921173, 26.964891, 236.23, 87.86, 48.440, 50.260, 69.626, 110.03, 16.87, 6.07
281017, 2021-04-10 12:16:42, -80.921318, 26.964869, 236.23, 87.86, 48.440, 50.260, 69.626, 110.03, 16.87, 6.07
281016, 2021-04-10 12:16:22, -80.921448, 26.964849, 236.23, 87.86, 48.440, 50.260, 69.626, 110.03, 16.87, 6.07
281015, 2021-04-10 12:16:01, -80.921562, 26.96484, 236.26, 87.89, 49.409, 50.503, 71.325, 107.57, 17.02, 6.83
281014, 2021-04-10 12:15:41, -80.921707, 26.964832, 236.26, 87.89, 49.409, 50.503, 71.325, 107.57, 17.02, 6.83
281013, 2021-04-10 12:15:17, -80.921875, 26.964796, 236.26, 87.89, 49.409, 50.503, 71.325, 107.57, 17.02, 6.83
281012, 2021-04-10 12:15:00, -80.921997, 26.964781, 236.26, 87.89, 49.651, 50.745, 71.567, 105.88, 17.15, 7.46
281011, 2021-04-10 12:14:40, -80.92215, 26.964762, 236.26, 87.89, 49.651, 50.745, 71.567, 105.88, 17.15, 7.46
281010, 2021-04-10 12:14:20, -80.922302, 26.964741, 236.26, 87.92, 50.378, 51.959, 73.265, 104.95, 18.10, 6.82
281009, 2021-04-10 12:13:59, -80.922455, 26.964706, 236.26, 87.92, 50.378, 51.959, 73.265, 104.95, 18.10, 6.82
281008, 2021-04-10 12:13:38, -80.9226, 26.964684, 236.26, 87.92, 50.378, 51.959, 73.265, 104.95, 18.10, 6.82
281007, 2021-04-10 12:13:18, -80.922722, 26.964672, 236.16, 87.89, 50.620, 51.959, 73.265, 103.85, 17.00, 6.94
281006, 2021-04-10 12:11:26, -80.923439, 26.964518, 236.01, 87.87, 50.862, 52.445, 73.265, 104.25, 17.85, 7.00
281005, 2021-04-10 12:11:05, -80.923599, 26.964508, 236.01, 87.87, 50.862, 52.445, 73.265, 104.25, 17.85, 7.00
281004, 2021-04-10 12:10:45, -80.923737, 26.964495, 236.01, 87.86, 51.104, 52.445, 73.751, 103.18, 17.98, 7.23
281003, 2021-04-10 12:10:24, -80.923882, 26.964479, 236.01, 87.86, 51.104, 52.445, 73.751, 103.18, 17.98, 7.23
281002, 2021-04-10 12:09:23, -80.924355, 26.964453, 236.06, 87.89, 51.831, 53.416, 75.449, 101.44, 14.66, 5.62
281001, 2021-04-10 12:08:46, -80.924606, 26.964418, 236.06, 87.89, 51.831, 53.416, 75.449, 101.44, 14.66, 5.62
281000, 2021-04-10 12:09:02, -80.924507, 26.964436, 236.06, 87.89, 51.831, 53.416, 75.449, 101.44, 14.66, 5.62
280999, 2021-04-10 12:08:42, -80.924629, 26.96442, 236.06, 87.89, 51.831, 53.416, 75.449, 101.44, 14.66, 5.62
280998, 2021-04-10 12:08:21, -80.924782, 26.964384, 236.01, 87.91, 52.073, 53.902, 76.419, 100.01, 17.77, 6.68
280997, 2021-04-10 12:08:02, -80.924927, 26.964346, 236.01, 87.91, 52.073, 53.902, 76.419, 100.01, 17.77, 6.68
280996, 2021-04-10 12:07:41, -80.925079, 26.964317, 236.01, 87.91, 52.073, 53.902, 76.419, 100.01, 17.77, 6.68
280995, 2021-04-10 12:07:21, -80.925232, 26.964304, 235.9, 87.89, 52.315, 54.145, 77.147, 99.82, 17.34, 7.69
280994, 2021-04-10 12:07:00, -80.925392, 26.964279, 235.89, 87.91, 52.315, 54.145, 77.390, 74.60, 17.38, 6.77
280993, 2021-04-10 12:06:40, -80.925552, 26.964252, 235.89, 87.91, 52.315, 54.145, 77.390, 74.60, 17.38, 6.77
280992, 2021-04-10 12:06:20, -80.925705, 26.964239, 235.89, 87.91, 52.315, 54.145, 77.390, 74.60, 17.38, 6.77
280991, 2021-04-10 12:05:59, -80.925865, 26.964228, 235.82, 87.91, 52.315, 54.145, 76.419, 99.47, 17.21, 8.13
280990, 2021-04-10 12:05:38, -80.926025, 26.964209, 235.82, 87.91, 52.315, 54.145, 76.419, 99.47, 17.21, 8.13
280989, 2021-04-10 12:05:19, -80.926163, 26.964195, 235.82, 87.91, 52.315, 54.145, 76.419, 99.47, 17.21, 8.13
280988, 2021-04-10 12:04:58, -80.926338, 26.964169, 235.89, 87.94, 52.073, 53.659, 76.177, 100.20, 18.02, 6.86
280987, 2021-04-10 12:04:37, -80.926514, 26.964149, 235.89, 87.94, 52.073, 53.659, 76.177, 100.20, 18.02, 6.86
280986, 2021-04-10 12:04:17, -80.926682, 26.964125, 235.83, 87.95, 52.315, 53.659, 76.419, 100.14, 17.69, 7.48
280985, 2021-04-10 12:03:57, -80.926842, 26.964111, 235.83, 87.95, 52.315, 53.659, 76.419, 100.14, 17.69, 7.48
280984, 2021-04-10 12:03:36, -80.927025, 26.96409, 235.83, 87.95, 52.315, 53.659, 76.419, 100.14, 17.69, 7.48
280983, 2021-04-10 12:03:16, -80.927193, 26.964071, 235.83, 87.95, 52.315, 53.659, 76.419, 100.14, 17.69, 7.48
280982, 2021-04-10 12:02:56, -80.927345, 26.964058, 235.83, 87.95, 52.073, 53.902, 76.177, 99.50, 17.14, 6.58
280981, 2021-04-10 12:02:35, -80.927513, 26.964031, 235.83, 87.95, 52.073, 53.902, 76.177, 99.50, 17.14, 6.58
280980, 2021-04-10 12:02:12, -80.927704, 26.964008, 235.83, 87.95, 52.073, 53.902, 76.177, 99.50, 17.14, 6.58
280979, 2021-04-10 12:01:54, -80.927841, 26.963987, 235.92, 87.97, 51.589, 53.173, 75.206, 102.06, 17.42, 6.57
280978, 2021-04-10 12:01:34, -80.927986, 26.963972, 235.92, 87.97, 51.589, 53.173, 75.206, 102.06, 17.42, 6.57
280977, 2021-04-10 12:01:13, -80.928139, 26.963945, 235.95, 87.96, 50.862, 52.202, 73.508, 104.37, 23.30, 7.92
280976, 2021-04-10 12:00:53, -80.928268, 26.963932, 235.95, 87.96, 50.862, 52.202, 73.508, 104.37, 23.30, 7.92
280975, 2021-04-10 12:00:32, -80.928406, 26.963905, 235.95, 87.96, 50.862, 52.202, 73.508, 104.37, 23.30, 7.92
280974, 2021-04-10 12:00:09, -80.928612, 26.963892, 235.85, 87.92, 50.862, 52.202, 73.023, 105.99, 16.44, 7.74
280973, 2021-04-10 11:59:51, -80.928741, 26.963877, 235.85, 87.92, 50.862, 52.202, 73.023, 105.99, 16.44, 7.74
280972, 2021-04-10 11:59:31, -80.928917, 26.96384, 235.85, 87.92, 50.862, 52.202, 73.023, 105.99, 16.44, 7.74
280971, 2021-04-10 11:59:10, -80.929108, 26.963833, 235.94, 87.97, 51.347, 52.688, 74.236, 104.28, 16.71, 5.93
280970, 2021-04-10 11:58:50, -80.929283, 26.9638, 235.91, 88, 51.347, 52.931, 74.721, 101.64, 16.24, 6.88
280969, 2021-04-10 11:58:30, -80.929443, 26.963781, 235.91, 88, 51.347, 52.931, 74.721, 101.64, 16.24, 6.88
280968, 2021-04-10 11:58:10, -80.929604, 26.963758, 235.91, 88, 51.347, 52.931, 74.721, 101.64, 16.24, 6.88
280967, 2021-04-10 11:57:49, -80.929779, 26.963736, 235.76, 87.97, 52.315, 53.902, 76.177, 99.20, 16.27, 7.22
280966, 2021-04-10 11:57:19, -80.930031, 26.963676, 235.76, 87.97, 52.315, 53.902, 76.177, 99.20, 16.27, 7.22
280965, 2021-04-10 11:57:08, -80.93013, 26.963669, 235.76, 87.97, 52.315, 53.902, 76.177, 99.20, 16.27, 7.22
280964, 2021-04-10 11:56:45, -80.930336, 26.963636, 235.56, 87.91, 52.800, 55.116, 78.360, 80.59, 18.37, 6.81
280963, 2021-04-10 11:52:46, -80.932411, 26.963257, 235.67, 87.95, 49.167, 50.503, 71.082, 107.87, 17.20, 6.75
280962, 2021-04-10 11:52:32, -80.932533, 26.96324, 235.67, 87.95, 49.167, 50.503, 71.082, 107.87, 17.20, 6.75
280961, 2021-04-10 11:52:12, -80.932716, 26.963196, 235.67, 87.95, 49.167, 50.503, 71.082, 107.87, 17.20, 6.75
280960, 2021-04-10 11:51:51, -80.932877, 26.963148, 235.76, 87.97, 48.925, 50.017, 70.354, 108.83, 18.72, 7.14
280959, 2021-04-10 11:51:31, -80.932831, 26.963163, 235.76, 87.97, 48.925, 50.017, 70.354, 108.83, 18.72, 7.14
280958, 2021-04-10 11:51:11, -80.932762, 26.963192, 235.74, 87.96, 49.651, 50.745, 71.810, 107.64, 18.39, 8.04
280957, 2021-04-10 11:50:47, -80.932671, 26.963255, 235.74, 87.96, 49.651, 50.745, 71.810, 107.64, 18.39, 8.04
280956, 2021-04-10 11:50:30, -80.932617, 26.963289, 235.86, 88, 49.409, 50.745, 71.567, 108.54, 18.78, 7.50
280955, 2021-04-10 11:50:09, -80.932526, 26.963348, 235.86, 88, 49.409, 50.745, 71.567, 108.54, 18.78, 7.50
280954, 2021-04-10 11:49:49, -80.932449, 26.963408, 235.86, 88, 49.409, 50.745, 71.567, 108.54, 18.78, 7.50
280953, 2021-04-10 11:49:29, -80.932381, 26.963436, 235.95, 88.02, 49.893, 50.988, 71.567, 107.09, 18.48, 8.06
280952, 2021-04-10 11:49:08, -80.932297, 26.963488, 235.95, 88.02, 49.893, 50.988, 71.567, 107.09, 18.48, 8.06
280951, 2021-04-10 11:48:48, -80.932213, 26.963528, 235.76, 87.94, 49.651, 51.231, 71.810, 107.19, 17.39, 6.61
280950, 2021-04-10 11:48:27, -80.932137, 26.963552, 235.76, 87.94, 49.651, 51.231, 71.810, 107.19, 17.39, 6.61
280949, 2021-04-10 11:48:07, -80.93206, 26.963587, 235.76, 87.94, 49.651, 51.231, 71.810, 107.19, 17.39, 6.61
280948, 2021-04-10 11:47:44, -80.931953, 26.96364, 235.73, 87.92, 49.409, 50.745, 71.325, 106.44, 18.01, 7.78
280947, 2021-04-10 11:47:26, -80.93187, 26.963684, 235.73, 87.92, 49.409, 50.745, 71.325, 106.44, 18.01, 7.78
280946, 2021-04-10 11:47:05, -80.93177, 26.963745, 235.73, 87.92, 49.409, 50.745, 71.325, 106.44, 18.01, 7.78
280945, 2021-04-10 11:46:45, -80.931679, 26.963808, 235.7, 87.9, 49.167, 50.260, 70.597, 109.55, 18.16, 6.79
280944, 2021-04-10 11:46:25, -80.93161, 26.96386, 235.73, 87.92, 49.651, 50.988, 71.810, 107.54, 17.93, 8.00
280943, 2021-04-10 11:46:05, -80.931534, 26.9639, 235.73, 87.92, 49.651, 50.988, 71.810, 107.54, 17.93, 8.00
